状态,代码,名称,趋势,5日涨跌幅_%,10日涨跌幅_%,20日涨跌幅_%,RSI14,K,D,J,KDJ状态,DIF,DEA,MACD柱,MACD状态,情绪分数,情绪标签,情绪缺失项,净流入截至,5日份额净流入_元,5日净流入错误,10日份额净流入_元,10日净流入错误,20日份额净流入_元,20日净流入错误,政策面理由,基本面理由,技术面理由,情绪面理由
暂缓,512260,中证500低波动ETF华安,空头,-2.2361,-5.6698,-6.4677,29.6178,21.03,25.95,11.18,空头,-0.020465,-0.008495,-0.023941,零轴下空头,53.03,中性,,2026-07-20,20000.00,,20000.00,,1571200.00,,证监会强调维护资本市场平稳健康运行、强化监管与投资者保护；方向偏支持，但不代表指数短期必涨。 [中国证监会｜2026-07-20｜中国证监会召开投资者座谈会](https://www.csrc.gov.cn/csrc/c100028/c7646232/content.shtml),2026年上半年国内生产总值同比增长4.7%，规模以上制造业增加值增长5.6%；宏观仍扩张，但行业盈利分化需要继续跟踪。 [国家统计局｜2026-07-15｜上半年国民经济顶住压力延续平稳增长态势](https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964121.html),收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-2.24%/-5.67%/-6.47%，RSI14=29.6，KDJ=空头，MACD=零轴下空头。,情绪分数53.0（中性）；5/10/20日份额净流入为+0.00亿/+0.00亿/+0.02亿，5日成交量相对前20日为2.29倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,159997,电子ETF天弘,空头,-15.0943,-18.4076,-19.2982,21.1901,10.40,16.98,-2.77,超卖,-0.037598,0.037311,-0.149819,收敛,50.72,中性,,2026-07-20,15864000.00,,-17629000.00,,-712000.00,,近90日未发现新增直接政策催化；4月公布的集成电路和软件企业税收优惠清单覆盖设计、制造、封测和关键材料设备，体现中长期政策连续性。 [国家发展改革委等部门｜2026-04-09｜关于做好2026年享受税收优惠政策的集成电路企业或项目、软件企业清单制定工作的通知](https://www.ndrc.gov.cn/xxgk/zcfb/tz/202604/t20260409_1404580.html),"AI驱动全球技术链需求，但行业景气和估值对资本开支、终端需求及外部限制高度敏感，需结合价格与份额流验证。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-15.09%/-18.41%/-19.30%，RSI14=21.2，KDJ=超卖，MACD=收敛。,情绪分数50.7（中性）；5/10/20日份额净流入为+0.16亿/-0.18亿/-0.01亿，5日成交量相对前20日为0.89倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,513310,中韩半导体ETF华泰柏瑞,空头,-18.9889,-25.1650,-30.1663,16.7079,8.21,13.00,-1.35,超卖,-0.252279,-0.053012,-0.398535,零轴下空头,49.48,中性,,2026-07-20,62760000.00,,151149000.00,,341391000.00,,近90日未发现新增直接政策催化；4月公布的集成电路和软件企业税收优惠清单覆盖设计、制造、封测和关键材料设备，体现中长期政策连续性。 [国家发展改革委等部门｜2026-04-09｜关于做好2026年享受税收优惠政策的集成电路企业或项目、软件企业清单制定工作的通知](https://www.ndrc.gov.cn/xxgk/zcfb/tz/202604/t20260409_1404580.html),"AI驱动全球技术链需求，但行业景气和估值对资本开支、终端需求及外部限制高度敏感，需结合价格与份额流验证。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-18.99%/-25.17%/-30.17%，RSI14=16.7，KDJ=超卖，MACD=零轴下空头。,情绪分数49.5（中性）；5/10/20日份额净流入为+0.63亿/+1.51亿/+3.41亿，5日成交量相对前20日为1.49倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,513730,东南亚科技ETF华泰柏瑞,空头,-1.2953,-1.6351,-3.2176,47.8632,36.21,49.61,9.39,空头,-0.004278,-0.004936,0.001316,收敛,47.93,中性,,2026-07-20,2369000.00,,-8125000.00,,-41558000.00,,"跨境ETF同时受境外市场规则、汇率和QDII额度影响；本报告不把境内政策背景视为海外指数催化。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)","IMF预计2026年全球增长3.0%，但地区分化、冲突和金融市场重定价风险仍在；海外ETF需额外核对溢价与汇率。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-1.30%/-1.64%/-3.22%，RSI14=47.9，KDJ=空头，MACD=收敛。,情绪分数47.9（中性）；5/10/20日份额净流入为+0.02亿/-0.08亿/-0.42亿，5日成交量相对前20日为0.95倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,518880,黄金ETF华安,空头,-1.1759,-3.6033,-4.5434,46.6970,21.22,29.57,4.52,空头,-0.159742,-0.171729,0.023975,收敛,45.45,中性,,2026-07-20,287458400.00,,260539400.00,,-2547846000.00,,"商品和黄金ETF主要受全球定价、汇率和地缘风险影响，本报告不设置方向性政策利好结论。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)","全球通胀回落受阻且冲突与市场重定价风险仍存，黄金与商品具备对冲叙事但价格可能高波动。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-1.18%/-3.60%/-4.54%，RSI14=46.7，KDJ=空头，MACD=收敛。,情绪分数45.4（中性）；5/10/20日份额净流入为+2.87亿/+2.61亿/-25.48亿，5日成交量相对前20日为0.64倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,159713,稀土ETF富国,空头,-9.4779,-21.4086,-30.4321,10.3896,6.23,9.57,-0.44,超卖,-0.075647,-0.044464,-0.062365,零轴下空头,43.47,中性,,2026-07-20,5068000.00,,23402500.00,,-35181500.00,,近90日未发现新增直接政策催化；3月国家能源局年度标准计划覆盖煤炭、油气和新能源等领域，侧重安全、绿色和标准化转型。 [国家能源局｜2026-03-24｜2026年能源行业标准计划立项指南](https://www.nea.gov.cn/20260324/a3810b8d733c4972a67ef5891a17b8ea/20260324a3810b8d733c4972a67ef5891a17b8ea_49f3818b8b71ed439ca1d10cceef0bc714.pdf),"全球增长仍有韧性但能源与地缘风险并存，资源品价格可能保持高波动；应以趋势、库存和份额申赎共同确认。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-9.48%/-21.41%/-30.43%，RSI14=10.4，KDJ=超卖，MACD=零轴下空头。,情绪分数43.5（中性）；5/10/20日份额净流入为+0.05亿/+0.23亿/-0.35亿，5日成交量相对前20日为0.77倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,513520,日经ETF华夏,空头,-5.1868,-12.6721,-17.2295,23.5294,15.71,17.38,12.37,超卖,-0.034085,0.003289,-0.074749,收敛,42.11,中性,,2026-07-20,4546500.00,,10404500.00,,22811000.00,,"跨境ETF同时受境外市场规则、汇率和QDII额度影响；本报告不把境内政策背景视为海外指数催化。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)","IMF预计2026年全球增长3.0%，但地区分化、冲突和金融市场重定价风险仍在；海外ETF需额外核对溢价与汇率。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-5.19%/-12.67%/-17.23%，RSI14=23.5，KDJ=超卖，MACD=收敛。,情绪分数42.1（中性）；5/10/20日份额净流入为+0.05亿/+0.10亿/+0.23亿，5日成交量相对前20日为0.84倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,159941,纳指ETF广发,空头,-3.5448,-4.5538,-8.0071,27.6498,25.68,36.81,3.40,空头,-0.010324,-0.001073,-0.018502,零轴下空头,40.36,中性,,2026-07-20,10353200.00,,20836400.00,,39955500.00,,"跨境ETF同时受境外市场规则、汇率和QDII额度影响；本报告不把境内政策背景视为海外指数催化。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)","IMF预计2026年全球增长3.0%，但地区分化、冲突和金融市场重定价风险仍在；海外ETF需额外核对溢价与汇率。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-3.54%/-4.55%/-8.01%，RSI14=27.6，KDJ=空头，MACD=零轴下空头。,情绪分数40.4（中性）；5/10/20日份额净流入为+0.10亿/+0.21亿/+0.40亿，5日成交量相对前20日为0.77倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,512980,传媒ETF广发,空头,-1.1264,-2.3486,-7.3857,43.5185,36.26,40.23,28.32,空头,-0.018883,-0.021034,0.004302,收敛,40.26,中性,,2026-07-20,-39960000.00,,130245000.00,,16654500.00,,六部门部署智能工厂梯度培育，政策支持人工智能与制造业融合和场景落地；执行节奏与商业化质量仍需验证。 [工业和信息化部等六部门｜2026-07-15｜关于开展2026年度智能工厂梯度培育行动的通知](https://www.ncsti.gov.cn/kjdt/tzgg/202607/t20260720_251553.html),上半年制造业增加值同比增长5.6%，为数字化和AI应用提供需求基础；ETF成份股估值与订单兑现差异较大。 [国家统计局｜2026-07-15｜上半年国民经济顶住压力延续平稳增长态势](https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964121.html),收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-1.13%/-2.35%/-7.39%，RSI14=43.5，KDJ=空头，MACD=收敛。,情绪分数40.3（中性）；5/10/20日份额净流入为-0.40亿/+1.30亿/+0.17亿，5日成交量相对前20日为1.43倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,159745,建材ETF国泰,空头,-0.7722,-7.7199,-10.6087,24.7059,19.63,20.60,17.70,空头,-0.018026,-0.017252,-0.001548,零轴下空头,33.71,偏冷,,2026-07-20,-4962000.00,,1208000.00,,-137329000.00,,近90日未发现新增全国性直接政策催化；年初住房城乡建设工作强调因城施策、去库存、保障交付和好房子建设，重心是稳定和转型。 [住房和城乡建设部｜2026-01-16｜住建部：2026年全国住房城乡建设着力抓好四个方面工作](https://www.dhms.gov.cn/stsx/Web/_F0_0_6GKSXVBA02A5928A8F0E406FA4.htm),上半年房地产开发投资下降18.0%，新建商品房销售面积下降11.6%、销售额下降13.6%，行业基本面仍偏弱。 [国家统计局｜2026-07-15｜2026年1—6月份全国房地产市场基本情况](https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964126.html),收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-0.77%/-7.72%/-10.61%，RSI14=24.7，KDJ=空头，MACD=零轴下空头。,情绪分数33.7（偏冷）；5/10/20日份额净流入为-0.05亿/+0.01亿/-1.37亿，5日成交量相对前20日为0.87倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,159561,德国ETF嘉实,空头,-0.5443,-4.3381,-1.5396,50.3226,18.29,26.66,1.54,空头,-0.003225,-0.000626,-0.005197,零轴下空头,33.69,偏冷,,2026-07-20,-17890000.00,,-12626000.00,,-256297000.00,,"跨境ETF同时受境外市场规则、汇率和QDII额度影响；本报告不把境内政策背景视为海外指数催化。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)","IMF预计2026年全球增长3.0%，但地区分化、冲突和金融市场重定价风险仍在；海外ETF需额外核对溢价与汇率。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-0.54%/-4.34%/-1.54%，RSI14=50.3，KDJ=空头，MACD=零轴下空头。,情绪分数33.7（偏冷）；5/10/20日份额净流入为-0.18亿/-0.13亿/-2.56亿，5日成交量相对前20日为0.79倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,512400,有色金属ETF南方,空头,-2.9184,-12.6005,-24.3619,28.6260,15.24,19.10,7.51,超卖,-0.080171,-0.066095,-0.028152,零轴下空头,32.37,偏冷,,2026-07-20,-123087500.00,,-737498500.00,,-1151397000.00,,近90日未发现新增直接政策催化；3月国家能源局年度标准计划覆盖煤炭、油气和新能源等领域，侧重安全、绿色和标准化转型。 [国家能源局｜2026-03-24｜2026年能源行业标准计划立项指南](https://www.nea.gov.cn/20260324/a3810b8d733c4972a67ef5891a17b8ea/20260324a3810b8d733c4972a67ef5891a17b8ea_49f3818b8b71ed439ca1d10cceef0bc714.pdf),"全球增长仍有韧性但能源与地缘风险并存，资源品价格可能保持高波动；应以趋势、库存和份额申赎共同确认。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-2.92%/-12.60%/-24.36%，RSI14=28.6，KDJ=超卖，MACD=零轴下空头。,情绪分数32.4（偏冷）；5/10/20日份额净流入为-1.23亿/-7.37亿/-11.51亿，5日成交量相对前20日为0.71倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,516950,基建ETF银华,空头,1.9881,-2.1926,-5.1756,53.2544,40.33,37.65,45.70,金叉,-0.013243,-0.014662,0.002840,收敛,31.95,偏冷,,2026-07-20,-3082000.00,,2061000.00,,-4135000.00,,近90日未发现新增全国性直接政策催化；年初住房城乡建设工作强调因城施策、去库存、保障交付和好房子建设，重心是稳定和转型。 [住房和城乡建设部｜2026-01-16｜住建部：2026年全国住房城乡建设着力抓好四个方面工作](https://www.dhms.gov.cn/stsx/Web/_F0_0_6GKSXVBA02A5928A8F0E406FA4.htm),上半年房地产开发投资下降18.0%，新建商品房销售面积下降11.6%、销售额下降13.6%，行业基本面仍偏弱。 [国家统计局｜2026-07-15｜2026年1—6月份全国房地产市场基本情况](https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964126.html),收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为+1.99%/-2.19%/-5.18%，RSI14=53.3，KDJ=金叉，MACD=收敛。,情绪分数32.0（偏冷）；5/10/20日份额净流入为-0.03亿/+0.02亿/-0.04亿，5日成交量相对前20日为0.96倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,159703,新材料ETF天弘,空头,-11.2632,-20.7707,-23.4332,14.8889,6.97,10.97,-1.03,超卖,-0.038820,-0.010601,-0.056438,零轴下空头,30.74,偏冷,,2026-07-20,-545400.00,,12169800.00,,10669200.00,,智能工厂培育覆盖基础级、先进级、卓越级和领航级，利好自动化、机器人与高端装备应用扩散；主题兑现取决于订单。 [工业和信息化部等六部门｜2026-07-15｜关于开展2026年度智能工厂梯度培育行动的通知](https://www.ncsti.gov.cn/kjdt/tzgg/202607/t20260720_251553.html),上半年制造业增加值同比增长5.6%，制造业基本面有韧性；细分装备的盈利需继续核对订单、回款和产能利用率。 [国家统计局｜2026-07-15｜上半年国民经济顶住压力延续平稳增长态势](https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964121.html),收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-11.26%/-20.77%/-23.43%，RSI14=14.9，KDJ=超卖，MACD=零轴下空头。,情绪分数30.7（偏冷）；5/10/20日份额净流入为-0.01亿/+0.12亿/+0.11亿，5日成交量相对前20日为1.02倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,516520,智能驾驶ETF华泰柏瑞,空头,-5.7640,-12.8596,-14.2381,24.1477,15.42,20.96,4.35,空头,-0.036439,-0.023190,-0.026498,零轴下空头,25.99,偏冷,,2026-07-20,-44086000.00,,-38596000.00,,-6538000.00,,2026年汽车标准化工作聚焦新能源汽车、智能网联、汽车芯片、固态电池等方向；同时部分税收优惠未来调整，需兼顾支持与退坡风险。 [工业和信息化部｜2026-06-12｜2026年汽车标准化工作要点](https://www.miit.gov.cn/xwfb/gxdt/sjdt/art/2026/art_202b76b65f354309a28d38686d988108.html),制造业整体保持增长，但新能源链仍受价格竞争、产能利用率与海外需求影响；仅凭政策不能替代盈利和资金验证。 [国家统计局｜2026-07-15｜上半年国民经济顶住压力延续平稳增长态势](https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964121.html),收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-5.76%/-12.86%/-14.24%，RSI14=24.1，KDJ=空头，MACD=零轴下空头。,情绪分数26.0（偏冷）；5/10/20日份额净流入为-0.44亿/-0.39亿/-0.07亿，5日成交量相对前20日为1.14倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,159732,消费电子ETF华夏,空头,-14.1853,-21.0000,-24.2099,22.0175,10.03,15.35,-0.62,超卖,-0.046944,0.004827,-0.103542,收敛,23.49,偏冷,,2026-07-20,-72122000.00,,-163936000.00,,-433882000.00,,近90日未发现新增直接政策催化；4月公布的集成电路和软件企业税收优惠清单覆盖设计、制造、封测和关键材料设备，体现中长期政策连续性。 [国家发展改革委等部门｜2026-04-09｜关于做好2026年享受税收优惠政策的集成电路企业或项目、软件企业清单制定工作的通知](https://www.ndrc.gov.cn/xxgk/zcfb/tz/202604/t20260409_1404580.html),"AI驱动全球技术链需求，但行业景气和估值对资本开支、终端需求及外部限制高度敏感，需结合价格与份额流验证。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-14.19%/-21.00%/-24.21%，RSI14=22.0，KDJ=超卖，MACD=收敛。,情绪分数23.5（偏冷）；5/10/20日份额净流入为-0.72亿/-1.64亿/-4.34亿，5日成交量相对前20日为0.91倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,159206,卫星ETF永赢,空头,-23.2529,-27.7648,-25.0604,26.4220,8.22,16.89,-9.13,超卖,-0.086210,-0.039520,-0.093379,零轴下空头,23.28,偏冷,,2026-07-20,-2333818000.00,,-678808000.00,,2488763000.00,,智能工厂培育覆盖基础级、先进级、卓越级和领航级，利好自动化、机器人与高端装备应用扩散；主题兑现取决于订单。 [工业和信息化部等六部门｜2026-07-15｜关于开展2026年度智能工厂梯度培育行动的通知](https://www.ncsti.gov.cn/kjdt/tzgg/202607/t20260720_251553.html),上半年制造业增加值同比增长5.6%，制造业基本面有韧性；细分装备的盈利需继续核对订单、回款和产能利用率。 [国家统计局｜2026-07-15｜上半年国民经济顶住压力延续平稳增长态势](https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964121.html),收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-23.25%/-27.76%/-25.06%，RSI14=26.4，KDJ=超卖，MACD=零轴下空头。,情绪分数23.3（偏冷）；5/10/20日份额净流入为-23.34亿/-6.79亿/+24.89亿，5日成交量相对前20日为1.04倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,159755,电池ETF广发,空头,-4.7974,-16.1502,-23.8704,12.6354,8.89,11.35,3.98,超卖,-0.051800,-0.038268,-0.027065,零轴下空头,23.26,偏冷,,2026-07-20,-134084000.00,,-323106000.00,,-657110000.00,,2026年汽车标准化工作聚焦新能源汽车、智能网联、汽车芯片、固态电池等方向；同时部分税收优惠未来调整，需兼顾支持与退坡风险。 [工业和信息化部｜2026-06-12｜2026年汽车标准化工作要点](https://www.miit.gov.cn/xwfb/gxdt/sjdt/art/2026/art_202b76b65f354309a28d38686d988108.html),制造业整体保持增长，但新能源链仍受价格竞争、产能利用率与海外需求影响；仅凭政策不能替代盈利和资金验证。 [国家统计局｜2026-07-15｜上半年国民经济顶住压力延续平稳增长态势](https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964121.html),收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-4.80%/-16.15%/-23.87%，RSI14=12.6，KDJ=超卖，MACD=零轴下空头。,情绪分数23.3（偏冷）；5/10/20日份额净流入为-1.34亿/-3.23亿/-6.57亿，5日成交量相对前20日为0.86倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,515790,光伏ETF华泰柏瑞,空头,-7.5383,-16.1325,-24.7363,6.4407,8.31,9.98,4.98,超卖,-0.059674,-0.046198,-0.026952,零轴下空头,22.56,偏冷,,2026-07-20,-140708000.00,,-213558000.00,,-358466000.00,,2026年汽车标准化工作聚焦新能源汽车、智能网联、汽车芯片、固态电池等方向；同时部分税收优惠未来调整，需兼顾支持与退坡风险。 [工业和信息化部｜2026-06-12｜2026年汽车标准化工作要点](https://www.miit.gov.cn/xwfb/gxdt/sjdt/art/2026/art_202b76b65f354309a28d38686d988108.html),制造业整体保持增长，但新能源链仍受价格竞争、产能利用率与海外需求影响；仅凭政策不能替代盈利和资金验证。 [国家统计局｜2026-07-15｜上半年国民经济顶住压力延续平稳增长态势](https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964121.html),收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-7.54%/-16.13%/-24.74%，RSI14=6.4，KDJ=超卖，MACD=零轴下空头。,情绪分数22.6（偏冷）；5/10/20日份额净流入为-1.41亿/-2.14亿/-3.58亿，5日成交量相对前20日为1.16倍，代表池综合宽度38.2%，缺失分项：无。
暂缓,510170,大宗商品ETF国联安,空头,-0.7154,-8.1618,-16.4548,31.6456,17.98,19.30,15.33,超卖,-0.040742,-0.032597,-0.016289,零轴下空头,21.91,偏冷,,2026-07-20,-36628000.00,,-44170000.00,,-67172000.00,,近90日未发现新增直接政策催化；3月国家能源局年度标准计划覆盖煤炭、油气和新能源等领域，侧重安全、绿色和标准化转型。 [国家能源局｜2026-03-24｜2026年能源行业标准计划立项指南](https://www.nea.gov.cn/20260324/a3810b8d733c4972a67ef5891a17b8ea/20260324a3810b8d733c4972a67ef5891a17b8ea_49f3818b8b71ed439ca1d10cceef0bc714.pdf),"全球增长仍有韧性但能源与地缘风险并存，资源品价格可能保持高波动；应以趋势、库存和份额申赎共同确认。 [International Monetary Fund｜2026-07-08｜World Economic Outlook Update, July 2026](https://www.imf.org/en/publications/weo/issues/2026/07/08/world-economic-outlook-update-july-2026)",收盘价位于MA20下方、MA60下方，MA20未上行；5/10/20日涨跌幅分别为-0.72%/-8.16%/-16.45%，RSI14=31.6，KDJ=超卖，MACD=零轴下空头。,情绪分数21.9（偏冷）；5/10/20日份额净流入为-0.37亿/-0.44亿/-0.67亿，5日成交量相对前20日为0.85倍，代表池综合宽度38.2%，缺失分项：无。
